Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,State,City,Region,Postal_Code,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin,Ship_Mode,Shipping_Cost,Payment_Method,Order_Status,Salesperson,Return_Status,Customer_Rating
ORD031878,"May 11, 2023",2023-05-21,CUST08692,Neha Patel,Home Office,,Tamil Nadu,Hydrabad,,400001 ,P02353,Desk ,Technology,Phone,Nova,4,3624.23,,14496.92,2286.02,5352.84,36.92,Standard,105.79,COD,Cancelled,Anjali,,Five
ORD037957,"Mar 30, 2023",2023-04-07,CUST00648,John Khan,Home Office,UAE,Delhi,Delhi,West,400001 ,P00570,Chair Pro,Furniture,Table,Zen,14,2469.5,1.2,-6914.5999999999985,2125.38,-36669.92,530.33,Same Day,400.61,UPI,Pending,Rohit,Yes,1
ORD034660,2024-04-24,2024-05-01,CUST07685, ,Consumer,USA,Tamil Nadu,Chennai,North,ABC123,P01815,Mouse Max,Technology,Laptop,Acme,9,4523.42,1.2,-8142.155999999998,1915.79,-25384.27,311.76,Same Day,378.79,,Delivered,Meera,Yes,
ORD020281,2024-06-20,2024-06-28,CUST06031,Sara Singh,Consumer,UAE,Karnataka,,,ABC123,P01755,Chair X,Technology,Phone,Prime,5,2787.23,,13936.15,2333.19,2270.2,16.29,Standard,314.52,UPI,Pending,,No,Five
ORD006915,13/06/2025,2025-06-12,CUST04448,Priya Patel,Corporate,INDIA,Karnataka,,East,,P02161,Laptop Max,Technology,Laptop,Prime,10,₹3274.96,1.2,-6549.919999999998,1896.52,-25515.12,389.55,Standard,27.01,Cash,Shipped,,,
ORD008233,"Oct 21, 2023",2023-11-01,CUST02601, Singh,Corporate,,Maharastra,Bengaluru,South,400001 ,P00754,Phone Max,Office Supplies,Paper,,15,3093.17,-0.1,51037.30500000001,2651.22,11269.01,22.08,Standard,253.39,Net Banking,Cancelled,Rohit,Yes,1
ORD027254,2024-09-05,2024-09-18,CUST10613,Vikas , consumer ,INDIA,,Pune,South,400001 ,P02390,Laptop Pro,Furniture,Table,Zen,10,121.35,0.31,837.3149999999999,78.85,48.81,5.83,Standard,345.92,COD,Delivered,,,Five
ORD029573,"Nov 16, 2023",2023-11-18,CUST01810,Sneha Khan,Corporate,INDIA,Delhi,Bengaluru,,325232,P02710,Notebook X,Furniture,Chair,,10,407.08,-0.1,4477.88,258.64,1891.48,42.24,Express,99.66,UPI,Shipped,Meera,Yes,4
ORD034937,2024-02-12,2024-02-16,CUST10773,Neha Khan,Consumer,India,Maharashtra,Pune,,400001 ,P01732,Chair Pro,Office Supplies,Paper,Nova,1,4384.86,0.16,3683.2823999999996,3911.29,-228.01,-6.19,Standard,469.79,Net Banking,Cancelled,Anjali,No,
ORD004232,"Jul 17, 2023",2023-07-21,CUST09543,Sara Khan,Home Office,,Maharastra,Chennai,North,400001 ,P00370,Chair X,Technology,Laptop,Prime,9,276.59,,2489.31,123.06,1381.77,55.51,Express,272.51,Card,Cancelled,Anjali,No,5
ORD037884,31/05/2025,2025-06-10,CUST09768,Sneha Patel,Corporate,INDIA,Delhi,Delhi,West,926784,P01533,Desk Max,Furniture,Chair,Acme,14,4187.09,0.2,46895.408,2787.02,7877.13,16.8,Express,400.46,Cash,Cancelled,Rohit,,5
ORD029242,2023-08-21,2023-08-19,CUST09935,Priya Singh,Consumer,india,Tamil Nadu,Chennai,East,ABC123,P00303,Mouse X,Technology,Laptop,Prime,1,4164.27,0.47,2207.0631000000003,2328.08,-121.02,-5.48,Express,241.98,Net Banking,Cancelled,Karan,No,
ORD030331,2024-05-09,2024-05-17,CUST01914,Neha Singh, consumer ,,Karnataka,Pune,East,,P02856,Mouse Pro,Furniture,Table,Zen,12,338.35,,4060.2000000000003,245.55,1113.6,27.43,standard ,363.89,COD,Delivered,Meera,No,5
ORD022723,2023-12-30,2024-01-12,CUST11022, Singh, consumer ,India,,Hydrabad,South,178147,P00149,Phone ,Office Supplies,Paper,Prime,3,2422.81,0.01,7195.7457,2176.84,665.23,9.24,Express,478.8,COD,Shipped,Meera,Yes,5
ORD037467,2024-07-02,2024-07-02,CUST07578,Aditya Patel, consumer ,INDIA,Gujarat,Hydrabad,,419575,P00141,Desk 2025,Office Supplies,Paper,Acme,17,4084.7,1.2,-13887.979999999996,1640.46,-41775.8,300.81,Same Day,113.09,Cash,Pending,,No,2
ORD003219,25/12/2024,2025-01-06,CUST14252,Rahul Sharma,Home Office,INDIA,Maharashtra,Pune,,400001 ,P00556,Desk Max,Office Supplies,Paper,Nova,16,4622.41,1.2,-14791.711999999996,3399.73,-69187.39,467.74,Same Day,29.42,Cash,Cancelled,Anjali,No,4
ORD036384,2024-08-19,2024-08-27,CUST04588,John Khan,Corporate,INDIA,,Hydrabad,,ABC123,P01514,Chair 2025,Office Supplies,Paper,Zen,14,671.67,1.2,-1880.6759999999995,351.93,-6807.7,361.98,standard ,363.26,,Pending,Karan,No,1
ORD039244,"Nov 10, 2024",2024-11-13,CUST08532,Neha Singh, consumer ,india,Gujarat,Bengaluru,South,,P01540,Desk X,Office Supplies,Paper,,4,4221.13,0.15,14351.842,3586.68,5.12,0.04,Standard,124.53,COD,Shipped,Meera,No,2
ORD028195,2025-05-01,2025-05-16,CUST11771,Neha Singh,Consumer,INDIA,Karnataka, MUMBAI ,,,P02092,Phone ,Office Supplies,Paper,Prime,4,458.4,-0.1,2016.96,365.4,555.36,27.53,Standard,142.37,Cash,Shipped,Meera,No,5
ORD024442,2024-01-17,2024-01-16,CUST13502,Priya ,Corporate,UAE,,Delhi,South,889235,P00117,Chair ,Office Supplies,Paper,,1,4935.28,0.3,3454.6959999999995,2174.27,1280.43,37.06,Standard,484.79,,Pending,Karan,No,
ORD005094,2024-06-01,2024-06-03,CUST00146,Sara Khan, consumer ,UAE,Maharastra,Hydrabad,West,552384,P01252,Laptop Max,Furniture,Chair,,9,3420.52,1.2,-6156.935999999999,2418.41,-27922.63,453.52,Standard,111.51,Card,Shipped,Meera,Yes,Five
ORD006465,07/10/2023,2023-10-22,CUST11147,Rahul Singh,Consumer,,Gujarat,Chennai,,ABC123,P02893,Chair Pro,Technology,Laptop,Prime,5,2743.96,-0.1,15091.78,2357.88,3302.38,21.88,Standard,430.92,Cash,Shipped,,,1
ORD030168,2023-12-01,2023-12-02,CUST11561,Neha Patel,Corporate,India,Gujarat, MUMBAI ,,668128,P00289,Mouse X,Office Supplies,Paper,Zen,10,4946.61,-0.1,54412.71000000001,2688.49,27527.81,50.59,Express,266.82,UPI,Shipped,Karan,No,4
ORD004919,2023-06-13,2023-06-26,CUST04895,Vikas Patel,Consumer,India,Maharastra,,North,783837,P00817,Desk X,Furniture,Table,,5,4051.59,0.04,19447.632,3049.99,4197.68,21.58,Same Day,447.46,Net Banking,Shipped,,Yes,5
ORD043255,"Oct 15, 2024",2024-10-26,CUST07770,Aditya Khan, consumer ,INDIA,,,East,998203,P02963,Chair Pro,Furniture,Table,Prime,6,4494.11,-0.1,29661.125999999997,1899.98,18261.25,61.57,Express,148.19,UPI,Pending,,No,
ORD019082,"Jun 23, 2024",2024-06-21,CUST00445,Sneha Khan,Corporate,INDIA,Gujarat,Pune,North,101948,P00514,Chair 2025,Furniture,Chair,Acme,20,1915.22,1.2,-7660.879999999998,918.4,-26028.88,339.76,Express,276.89,COD,Pending,,Yes,4
ORD038542,28/07/2024,2024-08-01,CUST13985,Aditya Singh, consumer ,,Maharastra,,East,ABC123,P01207,Laptop X,Office Supplies,Paper,Acme,14,946.16,1.2,-2649.2479999999996,483.94,-9424.41,355.74,Express,47.56,Card,Shipped,,No,Five
ORD043810,"Feb 01, 2023",2023-02-16,CUST13949,Neha ,Home Office,India,Gujarat,Bengaluru,East,164293,P02311,Mouse 2025,Furniture,Table,Prime,18,1902.56,-0.1,37670.688,827.37,22778.03,60.47,standard ,132.18,Net Banking,Shipped,Rohit,,1
ORD016979,"Feb 10, 2024",2024-02-20,CUST03350,Priya Patel,Consumer,India,Gujarat,Hydrabad,West,400001 ,P01459,Notebook 2025,Technology,Laptop,Acme,12,4997.59,0.11,53374.2612,4407.34,486.18,0.91,Standard,345.84,COD,Delivered,Karan,No,5
ORD042389,"Nov 06, 2024",2024-11-18,CUST05013,Amit Sharma,Consumer,UAE,,Chennai,South,ABC123,P02259,Laptop 2025,Furniture,Table,Nova,3,2996.15,0.4,5393.070000000001,1804.01,-18.96,-0.35,standard ,300.43,COD,Shipped,,Yes,5
ORD030228,2024-06-16,2024-06-25,CUST00928,Sneha Singh,Corporate,india,Gujarat,Pune,,543712,P01217,Laptop 2025,Office Supplies,Paper,Acme,5,869.28,1.2,-869.2799999999997,749.23,-4615.43,530.95,Same Day,486.58,COD,Cancelled,Karan,,3
ORD042346,2024-01-18,2024-01-31,CUST03034,Neha Patel, consumer ,INDIA,Delhi,Hydrabad,,629282,P00703,Notebook X,Furniture,Table,Nova,19,1265.42,0.4,14425.788000000002,1127.06,-6988.35,-48.44,Express,367.79,,Cancelled,Meera,Yes,4
ORD025367,"Apr 16, 2023",2023-04-15,CUST13288,Rahul Sharma,Consumer,India,Maharashtra,Delhi,East,501215,P00882,Chair Max,Technology,Phone,Zen,15,3596.97,1.2,-10790.909999999996,1624.0,-35150.91,325.75,standard ,272.76,Cash,Shipped,Rohit,,1
ORD007146,2024-12-29,2025-01-09,CUST14448,Amit Singh,Corporate,India,Gujarat,Pune,East,874496,P02576,Mouse X,Technology,Laptop,,17,1423.69,,24202.73,578.21,14373.16,59.39,Standard,252.89,Cash,Pending,,,5
ORD026759,30/05/2024,2024-06-03,CUST02151,Aditya Khan,Consumer,UAE,Maharastra,Hydrabad,North,,P02292,Laptop Pro,Furniture,Table,Acme,6,2165.15,,12990.900000000001,930.43,7408.32,57.03,Standard,464.1,Card,Pending,Karan,No,1
ORD015619,2025-03-26,,CUST11882,Neha Singh,Consumer,UAE,Karnataka,Delhi,,693656,P01508,Desk 2025,Furniture,Chair,Prime,20,3673.21,-0.1,80810.62000000001,3053.71,19736.42,24.42,Express,122.74,Card,Cancelled,Rohit,Yes,2
ORD009360,10/01/2025,2025-01-19,CUST09313,Amit Singh,Corporate,India,Karnataka,Hydrabad,North,400001 ,P00981,Phone ,Furniture,Chair,Zen,7,2735.38,0.33,12828.9322,2352.74,-3640.25,-28.38,Same Day,389.19,UPI,Cancelled,Karan,No,5
ORD041385,"Nov 22, 2024",2024-12-04,CUST09759,John ,Home Office,India,Tamil Nadu,Delhi,North,400001 ,P02025,Mouse ,Furniture,Chair,Nova,9,718.39,,6465.51,540.11,1604.52,24.82,standard ,482.62,Net Banking,Cancelled,Rohit,No,3
ORD026618,"Jul 23, 2023",2023-08-01,CUST12397,Amit Sharma,Consumer,India,Maharastra,Pune,South,ABC123,P00681,Chair 2025,Technology,Phone,Nova,4,2902.7,0.45,6385.9400000000005,2343.71,-2988.9,-46.8,Express,348.51,UPI,Shipped,Karan,,2
ORD000393,09/05/2023,2023-05-17,CUST10696,Aditya Patel,Home Office,INDIA,,,West,ABC123,P02659,Desk 2025,Furniture,Chair,Acme,10,4752.56,,47525.600000000006,3700.32,10522.4,22.14,Express,495.38,Cash,Delivered,Rohit,Yes,5
ORD044333,28/02/2023,2023-02-27,CUST10237,John Sharma, consumer ,India,Tamil Nadu, MUMBAI ,West,ABC123,P01819,Mouse Max,Tech,Phone,Acme,11,477.4,-0.1,5776.54,254.12,2981.22,51.61,Standard,44.77,Net Banking,Pending,Meera,,
ORD028132,2025-06-04,2025-06-03,CUST09223,Aditya ,Home Office,,Maharashtra,Chennai,South,400001 ,P01803,Phone Pro,Office Supplies,Paper,Zen,20,2752.37,-0.1,60552.14,1920.19,22148.34,36.58,Same Day,477.03,COD,Shipped,Anjali,Yes,3
ORD025537,07/12/2024,2024-12-15,CUST06927,Amit ,Home Office,india,Delhi,Bengaluru,North,ABC123,P01443,Mouse Pro,Technology,Phone,Acme,13,2911.72,1.2,-7570.471999999999,1299.02,-24457.73,323.07,standard ,100.12,COD,Delivered,Rohit,No,2
ORD035940,"Sep 03, 2024",2024-09-04,CUST05736,John , consumer ,India,Delhi,Mumbai,South,400001 ,P01249,Phone ,Office Supplies,Paper,Zen,19,4036.43,0.17,63654.501099999994,1664.9,32021.4,50.31,Same Day,220.22,COD,Delivered,Anjali,,
ORD038602,16/11/2023,,CUST01122,Amit Singh,Corporate,India,,Chennai,West,ABC123,P01489,Desk Pro,Technology,Laptop,Zen,5,3946.56,0.04,18943.487999999998,3523.39,1326.54,7.0,standard ,420.53,COD,Delivered,Meera,No,
ORD022873,2023-03-21,2023-04-03,CUST00891,Sneha Sharma,Consumer,USA,Maharastra,Hydrabad,East,,P01844,Phone X,Technology,Laptop,Prime,8,3987.98,0.19,25842.1104,1925.6,10437.31,40.39,standard ,39.03,Cash,Delivered,Karan,,3
ORD000327,2024-06-21,2024-07-04,CUST02400,Rahul Patel, consumer ,India,,Bengaluru,East,,P01626,Notebook Max,Furniture,Chair,Zen,9,81.59,,734.3100000000001,51.16,273.87,37.3,standard ,161.59,Net Banking,Cancelled,Meera,Yes,5
ORD001681,02/09/2024,2024-09-06,CUST06666,Neha Singh,Home Office,UAE,,Bengaluru,East,500261,P00398,Mouse Max,Technology,Phone,Acme,18,3121.88,1.2,-11238.767999999998,1565.65,-39420.47,350.75,Express,491.57,UPI,Pending,,,Five
ORD017732,27/07/2024,2024-07-27,CUST11581,Vikas Singh,Home Office,UAE,Maharastra,,South,356209,P02191,Phone ,Technology,Laptop,Prime,2,₹329.35,0.11,586.243,195.42,195.4,33.33,Standard,151.26,UPI,Pending,Anjali,Yes,
ORD031202,"Dec 16, 2023",2023-12-27,CUST02253,Vikas Patel,Home Office,UAE,,Mumbai,South,,P00258,Desk 2025,Furniture,Chair,Prime,8,1964.07,-0.1,17283.816000000003,1533.91,5012.54,29.0,standard ,454.83,Cash,Cancelled,Anjali,Yes,3
ORD004627,2024-08-06,2024-08-12,CUST08747,Sara ,Consumer,India,Maharashtra,Pune,West,780148,P02493,Desk 2025,Technology,Phone,Acme,10,1710.33,1.2,-3420.659999999999,1240.14,-15822.06,462.54,standard ,347.69,COD,Delivered,Rohit,Yes,Five
ORD011289,"Dec 14, 2023",2023-12-18,CUST14199,Rahul Sharma, consumer ,india,Tamil Nadu,Hydrabad,West,946145,P00665,Laptop Max,Furniture,Chair,Zen,19,1796.39,-0.1,37544.55100000001,1081.41,16997.76,45.27,Express,338.5,Card,Pending,,Yes,Five
ORD012447,2025-03-05,2025-03-19,CUST00333, Khan,Corporate,USA,Karnataka,,East,ABC123,P02311,Notebook X,Technology,Laptop,Acme,15,4099.04,0.08,56566.752,1728.69,30636.4,54.16,Express,239.08,Card,Shipped,Meera,,2
ORD026802,2025-05-22,,CUST10867, ,Consumer,INDIA,Tamil Nadu,,West,ABC123,P02074,Notebook Pro,Office Supplies,Paper,Nova,3,2360.89,1.2,-1416.5339999999997,1279.25,-5254.28,370.93,Same Day,241.19,,Shipped,Anjali,,1
ORD006929,2023-03-16,2023-03-19,CUST14729,Priya ,Home Office,UAE,Delhi,,South,102414,P00125,Notebook 2025,Furniture,Table,Prime,8,1360.66,1.2,-2177.0559999999996,1196.73,-11750.9,539.76,Standard,179.33,UPI,Cancelled,Meera,,4
ORD028501,2024-07-27,2024-08-09,CUST09428,Vikas ,Corporate,india,Maharastra,Delhi,South,400001 ,P01564,Laptop Max,Furniture,Table,,8,1150.37,,9202.96,597.33,4424.32,48.07,standard ,208.46,COD,Shipped,Anjali,,5
ORD017011,"May 26, 2025",2025-06-01,CUST14825, Patel,Corporate,,Karnataka,Mumbai,West,,P02361,Chair Max,Furniture,Table,,3,1407.84,,4223.5199999999995,1155.38,757.38,17.93,Standard,72.82,Net Banking,Shipped,Meera,,4
ORD039553,09/02/2023,2023-02-17,CUST06721,Priya , consumer ,UAE,Maharashtra,Hydrabad,West,ABC123,P01629,Phone Max,Office Supplies,Paper,Prime,7,3131.54,,21920.78,2477.36,4579.26,20.89,Express,496.94,Net Banking,Shipped,,No,1
ORD000955,31/12/2023,2024-01-11,CUST11956,Sara Sharma,Home Office,India,Maharastra, MUMBAI ,South,614923,P00772,Laptop Pro,Office Supplies,Paper,Zen,6,4294.9,-0.1,28346.34,2679.53,12269.16,43.28,Standard,68.84,Cash,Shipped,Rohit,Yes,2
ORD018826,2025-05-18,2025-05-25,CUST01568,Sara Singh,Home Office,INDIA,Maharashtra,Delhi,,400001 ,P02779,Desk ,Technology,Phone,,8,3475.04,1.2,-5560.0639999999985,3107.55,-30420.46,547.12,Standard,290.04,UPI,Cancelled,Anjali,Yes,
ORD019764,2023-09-28,2023-09-27,CUST10342,John Singh,Home Office,UAE,Gujarat,Bengaluru,South,935009,P01950,Notebook ,Technology,Laptop,Acme,12,265.53,0.49,1625.0436,236.75,-1215.96,-74.83,standard ,208.68,Cash,Pending,,Yes,2
ORD028527,2023-07-29,2023-08-12,CUST01130,Amit ,Home Office,,,Delhi,South,,P00682,Desk Max,Office Supplies,Paper,,16,4495.37,1.2,-14385.183999999996,3693.58,-73482.46,510.82,standard ,155.49,Net Banking,Delivered,Rohit,No,2
ORD002940,"Aug 10, 2023",2023-08-11,CUST08786,Aditya Singh,Home Office,UAE,Gujarat,Delhi,North,ABC123,P02216,Chair Max,Office Supplies,Paper,Prime,15,2282.35,,34235.25,1703.28,8686.05,25.37,standard ,63.62,UPI,Cancelled,Meera,Yes,2
ORD011569,2024-03-13,2024-03-19,CUST00226,Sara Sharma, consumer ,UAE,Karnataka,Hydrabad,South,231790,P00722,Laptop X,Technology,Laptop,Nova,16,2398.9,0.23,29554.448,1723.66,1975.89,6.69,Express,363.43,,Shipped,Rohit,,3
ORD042378,2023-05-28,2023-05-31,CUST04489,John Sharma,Corporate,USA,Karnataka,Hydrabad,West,ABC123,P01624,Notebook 2025,Technology,Phone,Prime,18,257.45,-0.1,5097.51,195.32,1581.75,31.03,Same Day,317.69,Cash,Shipped,Karan,No,3
ORD020009,"Feb 22, 2024",2024-02-20,CUST08781,Sneha Sharma,Corporate,INDIA,Karnataka,,East,ABC123,P01020,Desk Pro,Office Supplies,Paper,,11,1839.49,1.2,-4046.877999999999,858.93,-13495.11,333.47,Same Day,263.11,UPI,Cancelled,Meera,Yes,2
ORD002786,2024-11-23,2024-11-26,CUST14815,Sara Sharma,Home Office,INDIA,Tamil Nadu,Hydrabad,,900685,P02961,Laptop ,Furniture,Table,Acme,5,4823.48,,24117.399999999998,2594.11,11146.85,46.22,standard ,458.53,Card,Delivered,,,4
ORD011473,19/12/2023,2023-12-28,CUST11825, Patel,Home Office,USA,,Hydrabad,South,527368,P01951,Mouse 2025,Furniture,Table,Zen,2,4467.95,1.2,-1787.1799999999996,2263.46,-6314.1,353.3,Standard,80.93,Cash,Cancelled,Anjali,,2
ORD029188,2023-05-05,2023-05-20,CUST02709, Sharma,Consumer,UAE,Delhi,Pune,South,ABC123,P00468,Desk 2025,Technology,Phone,Prime,18,4290.11,,77221.98,3613.64,12176.46,15.77,Standard,138.93,COD,Shipped,Karan,Yes,4
ORD023599,2024-04-20,2024-04-27,CUST04085,Vikas Sharma,Consumer,UAE,Tamil Nadu, MUMBAI ,East,,P02593,Phone 2025,Office Supplies,Paper,Zen,17,1454.25,-0.1,27194.475000000002,919.72,11559.24,42.51,Express,56.4,UPI,Shipped,,,
ORD038027,2023-04-18,2023-04-30,CUST08073,Neha Singh,Home Office,India,Maharashtra,Mumbai,North,758718,P02604,Laptop Pro,Technology,Laptop,,11,2805.95,0.08,28396.214,1365.65,13374.06,47.1,Express,43.75,COD,Shipped,,Yes,2
ORD000476,2024-01-14,2024-01-24,CUST14030,Neha Patel,Corporate,UAE,Maharashtra,Delhi,,400001 ,P00165,Laptop X,Technology,Laptop,Nova,13,1916.33,,24912.29,867.24,13638.17,54.74,Standard,425.66,UPI,Delivered,Meera,,Five
ORD026749,"Apr 29, 2024",2024-05-11,CUST12319,John Sharma,Consumer,USA,Maharashtra,Pune,South,554595,P00999,Phone 2025,Technology,Phone,Nova,13,4003.51,1.2,-10409.125999999998,2694.19,-45433.6,436.48,standard ,468.46,Card,Cancelled,Anjali,,1
ORD007387,2023-02-26,2023-02-27,CUST12936,Sara Singh, consumer ,INDIA,Gujarat, MUMBAI ,West,ABC123,P01711,Phone Max,Technology,Phone,,20,794.16,0.13,13818.383999999998,643.62,945.98,6.85,Same Day,22.19,Cash,Delivered,Rohit,No,3
ORD021548,2024-07-17,2024-07-29,CUST04584, Sharma, consumer ,India,Maharastra,Hydrabad,South,,P00089,Chair ,Technology,Phone,Zen,5,3200.7,-0.1,17603.850000000002,1504.8,10079.85,57.26,Same Day,89.0,Cash,Shipped,Meera,No,5
ORD022849,"Oct 11, 2023",2023-10-09,CUST02094, Sharma, consumer ,USA,,Mumbai,South,,P00686,Desk X,Furniture,Chair,Nova,3,4567.54,1.2,-2740.523999999999,2158.77,-9216.83,336.32,Standard,402.08,,Delivered,Karan,No,1
ORD024911,21/03/2025,2025-03-29,CUST13760,Sneha Patel,Consumer,,,Bengaluru,South,400001 ,P02079,Desk X,Furniture,Table,Prime,6,4095.9,0.2,19660.320000000003,2777.9,2992.92,15.22,Express,160.68,Net Banking,Cancelled,Anjali,,
ORD039257,2024-09-20,2024-09-23,CUST10684,Sara Patel, consumer ,,Gujarat,Hydrabad,West,840134,P01691,Mouse ,Technology,Phone,Nova,6,55.92,-0.1,369.072,32.89,171.73,46.53,Standard,135.39,COD,Shipped,Anjali,Yes,2
ORD005094,06/09/2024,2024-09-10,CUST03331,John Sharma, consumer ,UAE,Delhi,Pune,,ABC123,P02461,Mouse Max,Office Supplies,Paper,Acme,9,1322.92,0.11,10596.5892,984.1,1739.69,16.42,Express,367.0,COD,Pending,Karan,Yes,3
ORD032543,"Aug 14, 2024",2024-08-19,CUST13536,John Patel,Home Office,India,Gujarat,Pune,West,230897,P00457,Notebook X,Technology,Phone,,6,1412.49,0.43,4830.715800000001,984.24,-1074.72,-22.25,Standard,407.49,Cash,Pending,Anjali,No,5
ORD030326,23/04/2024,2024-04-30,CUST12013,Amit Khan,Corporate,india,, MUMBAI ,East,400001 ,P00809,Phone X,Furniture,Table,,9,4286.79,1.2,-7716.221999999999,3346.96,-37838.86,490.38,standard ,165.39,Card,Cancelled,Anjali,No,1
ORD015641,"Jul 06, 2024",2024-07-16,CUST03055,Aditya Patel,Consumer,USA,Maharastra,,West,400001 ,P01042,Notebook ,Furniture,Chair,,11,3809.36,,41902.96,2962.34,9317.22,22.24,Same Day,192.05,Cash,Pending,Karan,,1
ORD033016,12/05/2023,2023-05-26,CUST07864,John ,Home Office,india,Maharastra,Chennai,North,400001 ,P01112,Desk ,Furniture,Chair,,19,4014.75,-0.1,83908.27500000001,3250.1,22156.38,26.41,Same Day,195.6,Net Banking,Cancelled,Anjali,No,5
ORD039442,2023-02-12,2023-02-25,CUST06592,Neha Singh, consumer ,USA,Tamil Nadu,Pune,East,,P01961,Laptop Pro,Furniture,Chair,Nova,6,4985.39,,29912.340000000004,2002.62,17896.62,59.83,Express,59.28,UPI,Pending,Anjali,Yes,5
ORD040096,2024-03-25,2024-03-28,CUST07430,John Khan, consumer ,INDIA,Maharastra,Delhi,North,400001 ,P01911,Notebook ,Furniture,Chair,Prime,9,4710.68,-0.1,46635.732,2532.57,23842.6,51.13,standard ,475.66,,Cancelled,Anjali,No,3
ORD001566,"Aug 21, 2024",2024-08-19,CUST09090,Amit ,Consumer,INDIA,,Mumbai,South,414989,P00570,Desk X,Technology,Phone,Nova,4,3855.35,0.23,11874.478,2069.63,3595.96,30.28,Same Day,196.64,Cash,Delivered,Rohit,Yes,5
ORD007903,2024-07-20,2024-08-01,CUST08139,Sneha Patel, consumer ,INDIA,Maharastra,Chennai,North,,P02408,Phone X,Technology,Phone,,12,2743.88,1.2,-6585.311999999998,2311.83,-34327.27,521.27,Standard,76.01,COD,Delivered,Rohit,Yes,
ORD004133,25/02/2023,2023-03-04,CUST03059,Rahul Sharma, consumer ,india,Tamil Nadu, MUMBAI ,West,ABC123,P00616,Notebook 2025,Technology,Phone,Acme,12,1326.31,-0.1,17507.292,590.28,10423.93,59.54,Express,151.4,Card,Cancelled,Anjali,Yes,4
ORD008522,2025-04-06,2025-04-20,CUST11805,Vikas Khan,Consumer,India,Tamil Nadu,Bengaluru,South,,P01298,Desk ,Technology,Laptop,Zen,7,1321.26,0.41,5456.803800000001,664.06,808.38,14.81,Standard,241.71,,Cancelled,Anjali,No,5
ORD035189,2023-02-05,2023-02-14,CUST07767,Sara Khan,Corporate,India,Karnataka,Mumbai,,ABC123,P00800,Mouse X,Furniture,Chair,Zen,17,4460.37,,75826.29,2705.72,29829.05,39.34,Standard,223.33,Card,Pending,Anjali,,5
ORD035880,2024-07-11,2024-07-16,CUST06683,Vikas Khan,Consumer,USA,Tamil Nadu,,North,941945,P02295,Desk ,Technology,Phone,Zen,18,777.38,,13992.84,489.2,5187.24,37.07,Express,389.38,UPI,Cancelled,Karan,No,3
ORD012152,"Aug 02, 2023",2023-08-04,CUST03407,Aditya Patel,Corporate,India,Tamil Nadu,Delhi,West,400001 ,P03000,Laptop X,Technology,Laptop,Acme,9,4261.32,0.49,19559.4588,3132.53,-8633.31,-44.14,Standard,468.63,Net Banking,Pending,Rohit,,5
ORD026999,2024-03-16,2024-03-29,CUST06880,Sneha Sharma,Consumer,USA,Maharastra,Pune,South,238969,P00523,Desk ,Technology,Phone,Nova,16,3825.97,0.02,59991.209599999995,2447.57,20830.09,34.72,Same Day,485.7,,Shipped,,,
ORD005444,2023-11-27,2023-12-12,CUST01576,Sneha Sharma,Corporate,India,Gujarat,Bengaluru,South,ABC123,P00403,Phone 2025,Office Supplies,Paper,Zen,17,3849.14,-0.1,71978.918,3441.62,13471.38,18.72,Same Day,102.72,Net Banking,Delivered,Anjali,Yes,5
ORD029381,20/03/2025,2025-03-28,CUST09045,Rahul Singh,Consumer,india,Maharastra,Pune,South,624553,P00898,Notebook X,Furniture,Chair,Acme,8,2765.76,-0.1,24338.688000000006,1520.86,12171.81,50.01,Same Day,364.55,Card,Delivered,,,2
ORD011293,"Jul 21, 2024",2024-07-28,CUST07049,Priya Patel, consumer ,UAE,Gujarat,Pune,North,964800,P01363,Phone 2025,Furniture,Chair,Prime,16,2323.68,1.2,-7435.775999999998,1096.94,-24986.82,336.04,Standard,58.69,Cash,Cancelled,,Yes,3
ORD028314,2024-10-25,2024-11-08,CUST01710,Sneha Singh, consumer ,USA,Gujarat,Hydrabad,South,ABC123,P01745,Laptop X,Furniture,Chair,Prime,9,3877.89,-0.1,38391.111000000004,2758.46,13564.97,35.33,Standard,236.69,COD,Shipped,Rohit,,5
ORD031925,"Oct 01, 2024",2024-09-30,CUST03448,Sara Patel,Home Office,INDIA,Delhi,,,ABC123,P01281,Phone Pro,Technology,Laptop,Zen,17,4868.51,-0.1,91041.137,2273.55,52390.79,57.55,Standard,144.03,Cash,Cancelled,Meera,,5
ORD040066,2023-11-30,2023-12-06,CUST06741,Sara Singh, consumer ,india,Tamil Nadu,Delhi,South,400001 ,P02929,Laptop ,Furniture,Table,Prime,16,338.52,-0.1,5957.952,241.32,2096.83,35.19,Express,480.65,UPI,Shipped,Meera,No,5
ORD014242,2023-08-28,2023-09-01,CUST09390,Neha Sharma,Home Office,USA,Maharastra,Pune,,817648,P00450,Phone X,Furniture,Chair,Acme,17,3805.63,,64695.71,2136.02,28383.37,43.87,Standard,324.87,,Pending,Rohit,,1
